String,Double,Double,String,Double,Double,Double,Double,Double
DateTime,SpotPrice_RRP,TotalDemand,WeatherType,Temperature,WindSpeed,Cloud,Humidity,Rain
2024/6/10 2:00,80.2,7128.89,晴,10.1,6.5,0,73,0
2024/6/10 2:30,75.44,6954.86,晴,10.1,6,0,73,0
2024/6/10 3:00,75.02,6819.31,晴,10.1,4.5,0,73,0
2024/6/10 3:30,74.86,6756.95,晴,10.1,3,10,73,10
2024/6/10 4:00,88.78,6856.2,晴,9.95,3.5,10,73.5,10
2024/6/10 4:30,81.59,6847.8,晴,9.8,4,0,74,0
2024/6/10 5:00,76.71,6813.25,晴,10.75,5,0,72,0
2024/6/10 5:30,91.42,6933.82,晴,11.7,6,0,70,0
2024/6/10 6:00,93.06,7058.43,晴,12.9,5.5,0,67,0
2024/6/10 6:30,146.34,7371.45,晴,14.1,5,25,64,25
2024/6/10 7:00,151.55,7680.53,晴,14.85,6,25,62,25
2024/6/10 7:30,141.33,7960.08,晴,15.6,7,0,60,0
2024/6/10 8:00,85.55,8095.28,晴,16.1,7.5,0,57.5,0
2024/6/10 8:30,42.17,7967.78,晴,16.6,8,0,55,0
2024/6/10 9:00,54.34,7791.81,晴,16.15,8,0,57,0
2024/6/10 9:30,61.64,7561.16,晴,15.7,8,25,59,25
2024/6/10 10:00,41.76,7057.46,晴,16,8,25,58.5,25
2024/6/10 10:30,27.41,6582.39,晴,16.3,8,0,58,0
2024/6/10 11:00,24.48,6343.54,晴,16.25,7.5,0,58.5,0
2024/6/10 11:30,23.22,6089.98,晴,16.2,7,0,59,0
2024/6/10 12:00,20.33,6096.68,晴,16.15,7,0,59,0
2024/6/10 12:30,15.07,6329.14,晴,16.1,7,25,59,25
2024/6/10 13:00,-7.82,6272.44,晴,15.95,6.5,25,60,25
2024/6/10 13:30,-6.67,6071.19,晴,15.8,6,0,61,0
2024/6/10 14:00,7.94,6191.84,晴,15.45,5,0,63.5,0
2024/6/10 14:30,12.7,6372.44,晴,15.1,4,0,66,0
2024/6/10 15:00,27.67,6706.68,晴,14.85,4,0,67,0
2024/6/10 15:30,44.91,7284.76,晴,14.6,4,10,68,10
2024/6/10 16:00,132.26,7842.12,晴,13.85,4,10,70.5,10
2024/6/10 16:30,197.72,8560.2,晴,13.1,4,0,73,0
2024/6/10 17:00,201.9,9334.27,晴,12.85,4,0,73,0
2024/6/10 17:30,230.38,10146.08,晴,12.6,4,0,73,0
2024/6/10 18:00,212.34,10587.6,晴,12.35,4,0,74,0
2024/6/10 18:30,163.47,10654.41,晴,12.1,4,0,75,0
2024/6/10 19:00,154.42,10510.21,晴,11.7,4,0,76.5,0
2024/6/10 19:30,138.84,10312.76,晴,11.3,4,0,78,0
2024/6/10 20:00,124.67,10062.5,晴,10.8,4,0,80,0
2024/6/10 20:30,128.58,9976.2,晴,10.3,4,0,82,0
2024/6/10 21:00,126.33,9750.85,晴,10,4.5,0,82.5,0
2024/6/10 21:30,104.46,9443.04,多云,9.7,5,60,83,60
2024/6/10 22:00,101.82,9080.48,多云,9.65,4.5,60,82.5,60
2024/6/10 22:30,112.04,8845.62,晴,9.6,4,0,82,0
2024/6/10 23:00,105.25,8657.12,晴,9.3,5,0,82.5,0
2024/6/10 23:30,97.37,8480.54,晴,9,6,0,83,0
2024/6/11 0:00,83.75,8301.12,晴,8.95,5,0,82,0
2024/6/11 0:30,79.81,8121.81,阴,8.9,4,90,81,90
2024/6/11 1:00,72.73,7940.72,阴,8.85,4,90,80.5,90
2024/6/11 1:30,78.01,7750.53,晴,8.8,4,0,80,0
2024/6/11 2:00,72.9,7512.31,晴,8.65,4.5,0,79.5,0
2024/6/11 2:30,74.4,7295.46,晴,8.5,5,0,79,0
2024/6/11 3:00,76.75,7149.1,晴,8.45,4.5,0,82.5,0
2024/6/11 3:30,76.79,7076.64,多云,8.4,4,40,86,40
2024/6/11 4:00,73.77,7105.48,多云,8.55,4.5,40,85.5,40
2024/6/11 4:30,76.79,7111.29,晴,8.7,5,0,85,0
2024/6/11 5:00,77.04,7297.69,晴,9.4,4.5,0,80.5,0
2024/6/11 5:30,71.66,7614.24,晴,10.1,4,0,76,0
2024/6/11 6:00,84.68,8017.16,晴,10.55,4,0,73,0
2024/6/11 6:30,101.36,8779.63,阴,11,4,90,70,90
2024/6/11 7:00,151.17,9579.08,阴,12,4.5,90,66.5,90
2024/6/11 7:30,130.97,10071.38,晴,13,5,0,63,0
2024/6/11 8:00,107.21,10451.66,晴,13.95,5,0,60.5,0
2024/6/11 8:30,74.8,10303.37,晴,14.9,5,0,58,0
2024/6/11 9:00,75.71,10001.22,晴,15,5.5,0,57,0
2024/6/11 9:30,42.62,9547.58,阴,15.1,6,90,56,90
2024/6/11 10:00,58.02,9253.54,阴,14.7,5,90,60,90
2024/6/11 10:30,66.27,8973.34,晴,14.3,4,0,64,0
2024/6/11 11:00,83.6,8632.23,晴,15.5,4,0,56,0
2024/6/11 11:30,80.08,8368.9,晴,16.7,4,0,48,0
2024/6/11 12:00,68.88,8149.07,晴,16.65,4,0,48,0
2024/6/11 12:30,157.16,8684.45,阴,16.6,4,90,48,90
2024/6/11 13:00,99.98,8830.35,阴,15.6,4.5,90,56.5,90
2024/6/11 13:30,85.68,8849.91,晴,14.6,5,0,65,0
2024/6/11 14:00,53.73,8698.75,晴,15.25,4.5,0,61,0
2024/6/11 14:30,38.46,8610.9,晴,15.9,4,0,57,0
2024/6/11 15:00,42.75,8779.07,晴,15.8,4,0,56,0
2024/6/11 15:30,69.52,9232.66,阴,15.7,4,90,55,90
2024/6/11 16:00,84.32,9619.16,阴,15.65,4.5,90,56.5,90
2024/6/11 16:30,79.49,9960.96,晴,15.6,5,0,58,0
2024/6/11 17:00,143.21,10553.49,晴,16,6.5,0,56,0
2024/6/11 17:30,161,11027.67,晴,16.4,8,0,54,0
2024/6/11 18:00,362.37,11405.93,晴,16.5,8,0,53.5,0
2024/6/11 18:30,182.42,11375.12,阴,16.6,8,90,53,90
2024/6/11 19:00,104.8,11269.14,阴,16.4,7.5,90,54,90
2024/6/11 19:30,103.94,10915.72,晴,16.2,7,0,55,0
2024/6/11 20:00,105.42,10606.56,晴,16.2,7.5,0,54,0
2024/6/11 20:30,104.08,10307.87,晴,16.2,8,0,53,0
2024/6/11 21:00,98.84,10006.34,晴,15.35,5,0,57.5,0
2024/6/11 21:30,85.91,9603.48,晴,14.5,2,0,62,0
2024/6/11 22:00,71.99,9173.62,晴,14.3,2,0,62.5,0
2024/6/11 22:30,87.46,8849.69,晴,14.1,2,0,63,0
2024/6/11 23:00,71.88,8568.16,晴,13.85,3,0,66,0
2024/6/11 23:30,66.21,8312.22,晴,13.6,4,0,69,0
2024/6/12 0:00,59.18,8066.33,晴,13.35,3.5,0,70.5,0
2024/6/12 0:30,56.23,7870.35,晴,13.1,3,0,72,0
2024/6/12 1:00,54.32,7691.32,晴,12.75,3,0,72.5,0
2024/6/12 1:30,56.99,7504.54,晴,12.4,3,0,73,0
2024/6/12 2:00,48.81,7208,晴,12.1,2,0,74,0
2024/6/12 2:30,54.6,6946.89,晴,11.8,1,0,75,0
2024/6/12 3:00,56.99,6813.21,晴,12.05,1.5,0,76.5,0
2024/6/12 3:30,50.17,6695.03,多云,12.3,2,40,78,40
2024/6/12 4:00,52.47,6694.5,多云,12.65,2.5,40,74,40
2024/6/12 4:30,54.63,6774.72,晴,13,3,0,70,0
2024/6/12 5:00,57.56,6858.53,晴,14.35,3.5,0,63,0
2024/6/12 5:30,54.78,7202.51,晴,15.7,4,0,56,0
2024/6/12 6:00,52.38,7591.98,晴,15.5,4.5,0,56.5,0
2024/6/12 6:30,59.54,8257.02,晴,15.3,5,25,57,25
2024/6/12 7:00,93.73,9025.32,晴,16.25,5,25,51.5,25
2024/6/12 7:30,109.32,9558.14,晴,17.2,5,0,46,0
2024/6/12 8:00,46.72,9540.44,晴,17.8,9,0,42.5,0
2024/6/12 8:30,21.7,9108.74,晴,18.4,13,0,39,0
2024/6/12 9:00,31.26,8524.53,晴,18.35,12.5,0,40,0
2024/6/12 9:30,28.31,8010.33,多云,18.3,12,40,41,40
2024/6/12 10:00,34.07,7499.83,多云,18.2,12,40,39,40
2024/6/12 10:30,44.77,7196.21,晴,18.1,12,0,37,0
2024/6/12 11:00,26.05,6949.47,晴,16.1,13,0,57,0
2024/6/12 11:30,-38.55,6599.1,晴,14.1,14,0,77,0
2024/6/12 12:00,-44,6498.48,晴,13.5,12,0,75.5,0
2024/6/12 12:30,-30.48,6563.49,阴,12.9,10,90,74,90
2024/6/12 13:00,-25.08,6549.74,阴,12.95,7.5,90,73.5,90
2024/6/12 13:30,-39.33,6676.08,晴,13,5,0,73,0
2024/6/12 14:00,32.57,6981.27,晴,13.05,4.5,0,72.5,0
2024/6/12 14:30,51.61,7351.33,晴,13.1,4,0,72,0
2024/6/12 15:00,75.01,7921.55,晴,13.05,4.5,0,72.5,0
2024/6/12 15:30,12.85,8322.79,晴,13,5,10,73,10
2024/6/12 16:00,102.58,8797.14,晴,13.15,6.5,10,68,10
2024/6/12 16:30,117.9,9336.03,晴,13.3,8,0,63,0
2024/6/12 17:00,248.94,9973.48,晴,12.7,7,0,55,0
2024/6/12 17:30,207.78,10618.48,晴,12.1,6,0,47,0
2024/6/12 18:00,270.62,11128.37,晴,12.05,7,0,47,0
2024/6/12 18:30,291.87,11209.54,晴,12,8,10,47,10
2024/6/12 19:00,260.46,11129.29,晴,11.5,8,10,45.5,10
2024/6/12 19:30,201.3,11018.52,晴,11,8,0,44,0
2024/6/12 20:00,183.85,10838.04,晴,10.7,7.5,0,44.5,0
2024/6/12 20:30,165.18,10693.28,晴,10.4,7,0,45,0
2024/6/12 21:00,148,10471.88,晴,10.3,7.5,0,46,0
2024/6/12 21:30,150.45,10126.9,晴,10.2,8,0,47,0
2024/6/12 22:00,154.88,9719.13,晴,9.95,8,0,49.5,0
2024/6/12 22:30,146.72,9424.64,晴,9.7,8,0,52,0
2024/6/12 23:00,205,9140.38,晴,9.7,7.5,0,52,0
2024/6/12 23:30,209.99,8913.07,晴,9.7,7,0,52,0
2024/6/13 0:00,180.11,8668.18,晴,9.45,7.5,0,53,0
2024/6/13 0:30,173.48,8517.62,多云,9.2,8,75,54,75
2024/6/13 1:00,95.06,8320.59,多云,9.25,8,75,54,75
2024/6/13 1:30,95.67,8089.02,晴,9.3,8,0,54,0
2024/6/13 2:00,95.37,7903.38,晴,9.15,7.5,0,56,0
2024/6/13 2:30,96.79,7650.53,晴,9,7,0,58,0
2024/6/13 3:00,103.87,7463.11,晴,9.05,7.5,0,58.5,0
2024/6/13 3:30,97.57,7393.34,多云,9.1,8,40,59,40
2024/6/13 4:00,104.17,7404.72,多云,9.1,7.5,40,60,40
2024/6/13 4:30,104.15,7529.21,晴,9.1,7,0,61,0
2024/6/13 5:00,104.44,7610.57,晴,9.4,6.5,0,60,0
2024/6/13 5:30,142.71,8033.59,晴,9.7,6,0,59,0
2024/6/13 6:00,190.09,8438.01,晴,10.65,6,0,57.5,0
2024/6/13 6:30,259.65,9109.03,阴,11.6,6,90,56,90
2024/6/13 7:00,299.89,9887.57,阴,12.15,6,90,55,90
2024/6/13 7:30,303.8,10476.43,晴,12.7,6,0,54,0
2024/6/13 8:00,294.69,10679,晴,13.15,6,0,53,0
2024/6/13 8:30,70.24,10307.64,晴,13.6,6,0,52,0
2024/6/13 9:00,84.1,9575.65,晴,14.65,5.5,0,52,0
2024/6/13 9:30,119.75,9244.7,阴,15.7,5,90,52,90
2024/6/13 10:00,40.55,8565.87,阴,15.45,5.5,90,53,90
2024/6/13 10:30,103.5,8153.42,晴,15.2,6,0,54,0
2024/6/13 11:00,205.73,8156.38,晴,15.15,6.5,0,59,0
2024/6/13 11:30,110.25,7853.84,晴,15.1,7,0,64,0
2024/6/13 12:00,104.36,7741.79,晴,15,7,0,63.5,0
2024/6/13 12:30,123.3,7891.7,阴,14.9,7,90,63,90
2024/6/13 13:00,139.58,7805.24,阴,14.75,6,90,62.5,90
2024/6/13 13:30,267.33,8202.46,晴,14.6,5,0,62,0
2024/6/13 14:00,289.43,8444.94,晴,14.35,5.5,0,61,0
2024/6/13 14:30,294.26,8739.85,晴,14.1,6,0,60,0
2024/6/13 15:00,288.04,9064.16,晴,13.8,6,0,59,0
2024/6/13 15:30,295.4,9295.71,阴,13.5,6,90,58,90
2024/6/13 16:00,297.45,9674.51,阴,13.3,5.5,90,60,90
2024/6/13 16:30,357.19,10197.4,晴,13.1,5,0,62,0
2024/6/13 17:00,495.82,10726.63,晴,12.85,5,0,62,0
2024/6/13 17:30,681.33,11177.25,晴,12.6,5,0,62,0
2024/6/13 18:00,835.3,11540,晴,12.45,5,0,62.5,0
2024/6/13 18:30,525.48,11557.39,阴,12.3,5,90,63,90
2024/6/13 19:00,356.75,11489.17,阴,12.25,5,90,65,90
2024/6/13 19:30,299.99,11399.53,晴,12.2,5,0,67,0
2024/6/13 20:00,301.07,11175.42,晴,11.6,5,0,69.5,0
2024/6/13 20:30,302.23,10979.43,晴,11,5,0,72,0
2024/6/13 21:00,288.48,10664.79,晴,10.9,4.5,0,73,0
2024/6/13 21:30,266.97,10267.66,阴,10.8,4,100,74,100
2024/6/13 22:00,180.53,9904.82,阴,10.9,3.5,100,74.5,100
2024/6/13 22:30,209.69,9580.85,晴,11,3,0,75,0
2024/6/13 23:00,222.53,9281.34,晴,10.55,3.5,0,75.5,0
2024/6/13 23:30,220.86,8995.68,晴,10.1,4,0,76,0
2024/6/14 0:00,236.85,8814.26,晴,10.15,5,0,75,0
2024/6/14 0:30,170.14,8580.4,阴,10.2,6,90,74,90
2024/6/14 1:00,173.97,8372.2,阴,10.25,5.5,90,74,90
2024/6/14 1:30,154.1,8093.32,晴,10.3,5,0,74,0
2024/6/14 2:00,188.4,7838.45,晴,10.25,4.5,0,74,0
2024/6/14 2:30,186.24,7599.4,晴,10.2,4,0,74,0
2024/6/14 3:00,206.72,7483.17,晴,10.5,3.5,0,73.5,0
2024/6/14 3:30,209.46,7385.61,阴,10.8,3,90,73,90
2024/6/14 4:00,171.36,7309.11,阴,10.8,3,90,74.5,90
2024/6/14 4:30,169.86,7333.44,晴,10.8,3,0,76,0
2024/6/14 5:00,199.69,7465.87,晴,11.25,4.5,0,74.5,0
2024/6/14 5:30,201.17,7795.62,晴,11.7,6,0,73,0
2024/6/14 6:00,201.83,8201.65,晴,12,5.5,0,72,0
2024/6/14 6:30,179.95,8860.1,阴,12.3,5,90,71,90
2024/6/14 7:00,311.88,9592.04,阴,12.8,4,90,70,90
2024/6/14 7:30,330.95,10206.59,晴,13.3,3,0,69,0
2024/6/14 8:00,304.67,10380.93,晴,13.45,2.5,0,72.5,0
2024/6/14 8:30,262.72,10169.55,晴,13.6,2,0,76,0
2024/6/14 9:00,199.34,9880.06,晴,14.4,4.5,0,77,0
2024/6/14 9:30,259.16,9693.57,阴,15.2,7,90,78,90
2024/6/14 10:00,196.13,9557.75,阴,14.25,7.5,90,83.5,90
2024/6/14 10:30,189.67,9394.52,晴,13.3,8,0,89,0
2024/6/14 11:00,213.42,9157.32,晴,13.1,7,0,89,0
2024/6/14 11:30,229.35,8960.75,晴,12.9,6,0,89,0
2024/6/14 12:00,219.12,8787.64,晴,12.8,5.5,0,92,0
2024/6/14 12:30,212.91,8983.84,中雨,12.7,5,100,95,100
2024/6/14 13:00,246.88,9085.49,中雨,12.7,4,100,95,100
2024/6/14 13:30,238.38,9199.01,晴,12.7,3,0,95,0
2024/6/14 14:00,239.89,9095.98,晴,12.85,3,0,95.5,0
2024/6/14 14:30,292.83,9223.44,晴,13,3,0,96,0
2024/6/14 15:00,239.13,9438.89,晴,12.75,3.5,0,95,0
2024/6/14 15:30,214.57,9586.75,阴,12.5,4,90,94,90
2024/6/14 16:00,285.12,10023.87,阴,12,4,90,94,90
2024/6/14 16:30,292.73,10386.05,晴,11.5,4,0,94,0
2024/6/14 17:00,299.99,10895.27,晴,11.65,3.5,0,94.5,0
2024/6/14 17:30,303.21,11216.41,晴,11.8,3,0,95,0
2024/6/14 18:00,299.99,11324.9,晴,11.8,3.5,0,95,0
2024/6/14 18:30,258,11190.31,大雨,11.8,4,100,95,100
2024/6/14 19:00,246,11013.98,大雨,11.7,4,100,95,100
2024/6/14 19:30,209.03,10797.65,晴,11.6,4,0,95,0
2024/6/14 20:00,194.79,10553.82,晴,11.7,4,0,95.5,0
2024/6/14 20:30,181.72,10379.88,晴,11.8,4,0,96,0
2024/6/14 21:00,177.99,10134.87,晴,11.7,4,0,96,0
2024/6/14 21:30,229.12,9788.41,阴,11.6,4,100,96,100
2024/6/14 22:00,185.19,9470.36,阴,11.7,4,100,96.5,100
2024/6/14 22:30,231.93,9294.73,晴,11.8,4,0,97,0
2024/6/14 23:00,175.44,9009.83,晴,11.75,5,0,97,0
2024/6/14 23:30,213.56,8854.26,晴,11.7,6,0,97,0
2024/6/15 0:00,179.89,8576.97,晴,11.65,5.5,0,97,0
2024/6/15 0:30,154.62,8331.62,中雨,11.6,5,75,97,75
2024/6/15 1:00,143.89,8096.21,中雨,11.5,5.5,75,97,75
2024/6/15 1:30,129.77,7901.13,晴,11.4,6,0,97,0
2024/6/15 2:00,105.74,7628.83,晴,11.4,6.5,0,96.5,0
2024/6/15 2:30,112.57,7429.84,晴,11.4,7,0,96,0
2024/6/15 3:00,93.62,7208.52,晴,11.4,6.5,0,95.5,0
2024/6/15 3:30,77.14,7056.9,阴,11.4,6,90,95,90
2024/6/15 4:00,92.45,7170.51,阴,11.5,6.5,90,94,90
2024/6/15 4:30,90.7,7137.15,晴,11.6,7,0,93,0
2024/6/15 5:00,100.92,7102.29,晴,11.5,6,0,93.5,0
2024/6/15 5:30,101.99,7234.64,晴,11.4,5,0,94,0
2024/6/15 6:00,90.62,7354.42,晴,11.5,5.5,0,94,0
2024/6/15 6:30,100.53,7554.78,大雨,11.6,6,100,94,100
2024/6/15 7:00,135.8,7925.16,大雨,12.15,5.5,100,93,100
2024/6/15 7:30,136.47,8300.74,晴,12.7,5,0,92,0
2024/6/15 8:00,128.98,8688.72,晴,12.6,7,0,92,0
2024/6/15 8:30,133.71,9078.03,晴,12.5,9,0,92,0
2024/6/15 9:00,134.21,9093.84,晴,12.7,8.5,0,92,0
2024/6/15 9:30,117.01,9087.67,阴,12.9,8,90,92,90
2024/6/15 10:00,75.72,8927.49,阴,13,8,90,89.5,90
2024/6/15 10:30,66.55,8688.84,晴,13.1,8,0,87,0
2024/6/15 11:00,43.25,8394.45,晴,13.3,9,0,86,0
2024/6/15 11:30,66.9,8328.18,晴,13.5,10,0,85,0
2024/6/15 12:00,86.81,8216.13,晴,13.1,9,0,84.5,0
2024/6/15 12:30,86.82,8184.57,小雨,12.7,8,90,84,90
2024/6/15 13:00,76.95,8033.03,小雨,12.55,8,90,84.5,90
2024/6/15 13:30,72.41,8041.96,晴,12.4,8,0,85,0
2024/6/15 14:00,64,8155.96,晴,12.2,7.5,0,84,0
2024/6/15 14:30,82.87,8452.87,晴,12,7,0,83,0
2024/6/15 15:00,64.16,8660.37,晴,11.9,6.5,0,80.5,0
2024/6/15 15:30,83.33,8940.23,阴,11.8,6,90,78,90
2024/6/15 16:00,135.96,9340.02,阴,11.75,5,90,77,90
2024/6/15 16:30,194.54,9895.91,晴,11.7,4,0,76,0
2024/6/15 17:00,216.31,10381.39,晴,11.75,4.5,0,76,0
2024/6/15 17:30,238.41,10716.47,晴,11.8,5,0,76,0
2024/6/15 18:00,290.79,10899.82,晴,11.6,6,0,79,0
2024/6/15 18:30,286.39,10835.15,阴,11.4,7,90,82,90
2024/6/15 19:00,261.81,10673.03,阴,11.55,7,90,79.5,90
2024/6/15 19:30,190.1,10451.57,晴,11.7,7,0,77,0
2024/6/15 20:00,179.42,10301,晴,11.55,7,0,76.5,0
2024/6/15 20:30,226,10118.25,晴,11.4,7,0,76,0
2024/6/15 21:00,214.35,9898.23,晴,11.1,7,0,75,0
2024/6/15 21:30,185.38,9618.7,阴,10.8,7,100,74,100
2024/6/15 22:00,183.72,9406.45,阴,10.55,6.5,100,74,100
2024/6/15 22:30,214.1,9200.79,晴,10.3,6,0,74,0
2024/6/15 23:00,200.08,8987.32,晴,9.9,6.5,0,75,0
2024/6/15 23:30,160.23,8781,晴,9.5,7,0,76,0
2024/6/16 0:00,122.09,8587.94,晴,9.15,7,0,77,0
2024/6/16 0:30,118.91,8339.72,晴,8.8,7,0,78,0
2024/6/16 1:00,104.8,8105.49,晴,8.9,7.5,0,76.5,0
2024/6/16 1:30,111.08,7858.44,晴,9,8,0,75,0
2024/6/16 2:00,97.55,7565.74,晴,8.7,8,0,76,0
2024/6/16 2:30,82.86,7338.3,晴,8.4,8,0,77,0
2024/6/16 3:00,78.2,7169.74,晴,8.3,7.5,0,77.5,0
2024/6/16 3:30,75.24,7154.13,晴,8.2,7,10,78,10
2024/6/16 4:00,78.78,7179.39,晴,8,7.5,10,78,10
2024/6/16 4:30,79.92,7154.35,晴,7.8,8,0,78,0
2024/6/16 5:00,84.29,7114.11,晴,8.6,8,0,73.5,0
2024/6/16 5:30,89.61,7222.66,晴,9.4,8,0,69,0
2024/6/16 6:00,80.84,7290.79,晴,10.2,7.5,0,66,0
2024/6/16 6:30,105.38,7580.22,小雨,11,7,10,63,10
2024/6/16 7:00,166.18,7968.65,小雨,11.55,6.5,10,59.5,10
2024/6/16 7:30,158.63,8307.36,晴,12.1,6,0,56,0
2024/6/16 8:00,108.85,8557.91,晴,12.6,6.5,0,54,0
2024/6/16 8:30,72.64,8489.78,晴,13.1,7,0,52,0
2024/6/16 9:00,55.03,8217.66,晴,13.85,7,0,50,0
2024/6/16 9:30,33.52,7923.01,晴,14.6,7,10,48,10
2024/6/16 10:00,41.7,7429.26,晴,14.75,7,10,46,10
2024/6/16 10:30,3.52,6899.36,晴,14.9,7,0,44,0
2024/6/16 11:00,-17.15,6520.12,晴,15.1,7,0,42,0
2024/6/16 11:30,-6.59,6195.44,晴,15.3,7,0,40,0
2024/6/16 12:00,-34.83,5954.5,晴,15.25,7,0,38,0
2024/6/16 12:30,-42.72,5843.76,晴,15.2,7,10,36,10
2024/6/16 13:00,-41.78,5798.79,晴,15,6.5,10,39,10
2024/6/16 13:30,-39.97,5874.92,晴,14.8,6,0,42,0
2024/6/16 14:00,-22.9,6100.54,晴,14.15,5.5,0,43,0
2024/6/16 14:30,8.21,6481.15,晴,13.5,5,0,44,0
2024/6/16 15:00,47.63,6916.46,晴,13.1,5.5,0,46,0
2024/6/16 15:30,45.12,7543.44,晴,12.7,6,10,48,10
2024/6/16 16:00,54.57,8177.53,晴,12.65,6,10,48,10
2024/6/16 16:30,117.86,8990.13,晴,12.6,6,0,48,0
2024/6/16 17:00,217.9,9823.92,晴,11.65,5.5,0,53,0
2024/6/16 17:30,180.42,10515.55,晴,10.7,5,0,58,0
2024/6/16 18:00,277.32,11029.1,晴,10.55,6,0,58.5,0
2024/6/16 18:30,263.38,11170.7,晴,10.4,7,25,59,25
2024/6/16 19:00,230.53,11069.92,晴,10.05,7.5,25,60.5,25
2024/6/16 19:30,223.58,10898.51,晴,9.7,8,0,62,0
2024/6/16 20:00,183.84,10718.93,晴,9.65,8,0,63,0
2024/6/16 20:30,189.29,10607.51,晴,9.6,8,0,64,0
2024/6/16 21:00,183.36,10313.24,晴,9.45,8,0,65,0
2024/6/16 21:30,157.92,10005.95,阴,9.3,8,90,66,90
2024/6/16 22:00,142.45,9601.96,阴,9.4,8,90,64,90
2024/6/16 22:30,130.87,9278.01,晴,9.5,8,0,62,0
2024/6/16 23:00,119.99,8955.62,晴,9.35,7.5,0,62.5,0
2024/6/16 23:30,107.23,8701.76,晴,9.2,7,0,63,0
2024/6/17 0:00,105.55,8448.27,晴,9.05,7,0,64,0
2024/6/17 0:30,109.81,8316.46,晴,8.9,7,0,65,0
2024/6/17 1:00,105.49,8110.27,晴,8.85,7.5,0,66,0
2024/6/17 1:30,107.78,7848.86,晴,8.8,8,0,67,0
2024/6/17 2:00,100.09,7577.62,晴,8.9,8,0,67,0
2024/6/17 2:30,100.92,7389.13,晴,9,8,0,67,0
2024/6/17 3:00,105.09,7238.15,晴,8.95,7.5,0,67.5,0
2024/6/17 3:30,101.93,7175.15,阴,8.9,7,90,68,90
2024/6/17 4:00,106.12,7243.95,阴,9.5,6.5,90,67,90
2024/6/17 4:30,113.59,7318.06,晴,10.1,6,0,66,0
2024/6/17 5:00,133.4,7500.47,晴,10.3,7,0,65.5,0
2024/6/17 5:30,147.52,7838.7,晴,10.5,8,0,65,0
2024/6/17 6:00,161.79,8290.31,晴,11.45,8,0,63,0
2024/6/17 6:30,222.79,8988.08,多云,12.4,8,75,61,75
2024/6/17 7:00,291.85,9815.72,多云,13.05,7,75,60,75
2024/6/17 7:30,314.34,10615.86,晴,13.7,6,0,59,0
2024/6/17 8:00,267.67,10805.58,晴,14.5,8,0,61.5,0
2024/6/17 8:30,194.31,10516.65,晴,15.3,10,0,64,0
2024/6/17 9:00,139.19,9915.15,晴,15.45,9.5,0,64.5,0
2024/6/17 9:30,102.69,9494.69,阴,15.6,9,90,65,90
2024/6/17 10:00,89.16,8942.93,阴,15.2,10.5,90,68.5,90
2024/6/17 10:30,86.77,8470.35,晴,14.8,12,0,72,0
2024/6/17 11:00,82.56,8139.12,晴,14.9,11,0,73.5,0
2024/6/17 11:30,97.63,8019.88,晴,15,10,0,75,0
2024/6/17 12:00,108.14,8061.72,晴,15.25,10,0,69,0
2024/6/17 12:30,113.93,8149.83,多云,15.5,10,60,63,60
2024/6/17 13:00,110.49,8116.96,多云,15.45,9.5,60,62,60
2024/6/17 13:30,194.23,8335.21,晴,15.4,9,0,61,0
2024/6/17 14:00,211.75,8463.33,晴,15.15,9,0,60,0
2024/6/17 14:30,103.69,8414.74,晴,14.9,9,0,59,0
2024/6/17 15:00,84.99,8541.51,晴,14.85,7.5,0,58.5,0
2024/6/17 15:30,52.11,8811.07,多云,14.8,6,60,58,60
2024/6/17 16:00,145.43,9276.35,多云,14.25,6.5,60,58.5,60
2024/6/17 16:30,239.69,9878.78,晴,13.7,7,0,59,0
2024/6/17 17:00,306.22,10547.84,晴,13.9,6.5,0,57.5,0
2024/6/17 17:30,370.57,11237.59,晴,14.1,6,0,56,0
2024/6/17 18:00,451.26,11702.88,晴,13.8,6.5,0,56.5,0
2024/6/17 18:30,334.96,11653.27,多云,13.5,7,75,57,75
2024/6/17 19:00,300.19,11603.34,多云,13.3,7,75,58,75
2024/6/17 19:30,299.99,11400.63,晴,13.1,7,0,59,0
2024/6/17 20:00,301.52,11142.39,晴,12.7,7,0,60,0
2024/6/17 20:30,290.79,10882.74,晴,12.3,7,0,61,0
2024/6/17 21:00,287.66,10568.83,晴,12.55,7.5,0,60.5,0
2024/6/17 21:30,280.41,10167.38,阴,12.8,8,90,60,90
2024/6/17 22:00,223.92,9739.7,阴,12.3,7.5,90,61.5,90
2024/6/17 22:30,231.88,9410.6,晴,11.8,7,0,63,0
2024/6/17 23:00,204.5,9111.19,晴,10.9,6.5,0,66.5,0
2024/6/17 23:30,197.8,8880.94,晴,10,6,0,70,0
2024/6/18 0:00,214.27,8684.07,晴,9.65,5.5,0,71,0
2024/6/18 0:30,242.56,8480.51,晴,9.3,5,0,72,0
2024/6/18 1:00,234.76,8280.98,晴,9.15,6,0,72.5,0
2024/6/18 1:30,215.31,8054.84,晴,9,7,0,73,0
2024/6/18 2:00,183.21,7822.71,晴,8.95,7.5,0,72.5,0
2024/6/18 2:30,187.73,7623.63,晴,8.9,8,0,72,0
2024/6/18 3:00,183.36,7499.49,晴,9,7.5,0,71,0
2024/6/18 3:30,185.75,7401.87,晴,9.1,7,10,70,10
